province,region,zipcode,latitude,longitude
Ontario,Toronto,M1B4A7,43.811193,-79.213202
Ontario,Toronto,M1B4A8,43.811352,-79.21335
Ontario,Toronto,M1B4A9,43.811166,-79.213343
Ontario,Toronto,M1B4B1,43.811331,-79.211651
Ontario,Toronto,M1B4B2,43.81152,-79.211534
Ontario,Toronto,M1B4B3,43.811265,-79.21231
Ontario,Toronto,M1B4B4,43.810909,-79.211813
Ontario,Toronto,M1B4B5,43.811145,-79.211594
Ontario,Toronto,M1B4B6,43.81112,-79.211732
Ontario,Toronto,M1B4B7,43.810539,-79.213736
Ontario,Toronto,M1B4B8,43.808684,-79.210744
Ontario,Toronto,M1B4B9,43.80893,-79.211922
Ontario,Toronto,M1B4C1,43.808852,-79.211897
Ontario,Toronto,M1B4C2,43.808833,-79.211842
Ontario,Toronto,M1B4C3,43.808648,-79.211049
Ontario,Toronto,M1B4C4,43.809133,-79.212779
Ontario,Toronto,M1B4C5,43.809277,-79.21358
Ontario,Toronto,M1B4C6,43.809147,-79.212577
Ontario,Toronto,M1B4C7,43.808928,-79.212105
Ontario,Toronto,M1B4C8,43.809271,-79.213522
Ontario,Toronto,M1B4C9,43.809148,-79.212577
Ontario,Toronto,M1B4E1,43.809276,-79.21358
Ontario,Toronto,M1B4E2,43.808982,-79.21266
Ontario,Toronto,M1B4E3,43.808983,-79.21266
Ontario,Toronto,M1B4E4,43.808984,-79.21266
Ontario,Toronto,M1B4E5,43.808795,-79.211733
Ontario,Toronto,M1B4E6,43.808985,-79.21266
Ontario,Toronto,M1B4E7,43.808531,-79.210999
Ontario,Toronto,M1B4E8,43.807614,-79.211738
Ontario,Toronto,M1B4E9,43.808535,-79.211011
Ontario,Toronto,M1B4G1,43.807615,-79.211738
Ontario,Toronto,M1B4G2,43.8077,-79.2117
Ontario,Toronto,M1B4G3,43.808208,-79.210224
Ontario,Toronto,M1B4G4,43.808471,-79.209692
Ontario,Toronto,M1B4G5,43.808204,-79.210124
Ontario,Toronto,M1B4G6,43.808195,-79.209859
Ontario,Toronto,M1B4G7,43.811345,-79.21982
Ontario,Toronto,M1B4G8,43.810695,-79.219682
Ontario,Toronto,M1B4G9,43.811166,-79.218829
Ontario,Toronto,M1B4H1,43.811667,-79.219052
Ontario,Toronto,M1B4H2,43.811306,-79.219889
Ontario,Toronto,M1B4H3,43.810697,-79.219682
Ontario,Toronto,M1B4H4,43.811096,-79.214645
Ontario,Toronto,M1B4H5,43.810518,-79.216046
Ontario,Toronto,M1B4H6,43.810517,-79.216145
Ontario,Toronto,M1B4H7,43.811634,-79.217547
Ontario,Toronto,M1B4H8,43.810659,-79.217878
Ontario,Toronto,M1B4H9,43.811182,-79.214645
Ontario,Toronto,M1B4J1,43.811283,-79.214809
Ontario,Toronto,M1B4J2,43.811286,-79.216848
Ontario,Toronto,M1B4J3,43.812031,-79.215109
Ontario,Toronto,M1B4J4,43.812015,-79.214775
Ontario,Toronto,M1B4J5,43.812021,-79.216369
Ontario,Toronto,M1B4J6,43.812101,-79.217038
Ontario,Toronto,M1B4J7,43.811286,-79.216984
Ontario,Toronto,M1B4J8,43.812763,-79.21595
Ontario,Toronto,M1B4J9,43.81327,-79.216834
Ontario,Toronto,M1B4K1,43.813038,-79.216949
Ontario,Toronto,M1B4K2,43.81279,-79.214796
Ontario,Toronto,M1B4K3,43.812763,-79.216026
Ontario,Toronto,M1B4K4,43.812765,-79.215566
Ontario,Toronto,M1B4K5,43.813678,-79.216127
Ontario,Toronto,M1B4K6,43.813745,-79.216252
Ontario,Toronto,M1B4K7,43.813614,-79.216448
Ontario,Toronto,M1B4K8,43.813648,-79.214601
Ontario,Toronto,M1B4K9,43.813259,-79.21478
Ontario,Toronto,M1B4L1,43.815166,-79.215495
Ontario,Toronto,M1B4L2,43.815256,-79.215655
Ontario,Toronto,M1B4L3,43.814587,-79.216437
Ontario,Toronto,M1B4L4,43.814766,-79.214834
Ontario,Toronto,M1B4L5,43.815069,-79.215322
Ontario,Toronto,M1B4L6,43.81441,-79.215982
Ontario,Toronto,M1B4L7,43.815308,-79.214173
Ontario,Toronto,M1B4L8,43.815502,-79.214432
Ontario,Toronto,M1B4L9,43.814783,-79.214856
Ontario,Toronto,M1B4M1,43.816273,-79.213982
Ontario,Toronto,M1B4M2,43.816438,-79.214249
Ontario,Toronto,M1B4M3,43.816047,-79.213622
Ontario,Toronto,M1B4M4,43.815851,-79.213309
Ontario,Toronto,M1B4M5,43.815911,-79.213406
Ontario,Toronto,M1B4M6,43.815931,-79.212353
Ontario,Toronto,M1B4M7,43.818506,-79.215941
Ontario,Toronto,M1B4M8,43.818507,-79.216134
Ontario,Toronto,M1B4M9,43.818476,-79.216189
Ontario,Toronto,M1B4N1,43.817621,-79.216141
Ontario,Toronto,M1B4N2,43.817614,-79.216133
Ontario,Toronto,M1B4N3,43.817647,-79.216182
Ontario,Toronto,M1B4N4,43.817743,-79.217034
Ontario,Toronto,M1B4N5,43.816819,-79.216579
Ontario,Toronto,M1B4N6,43.817823,-79.216461
Ontario,Toronto,M1B4N7,43.816478,-79.21646
Ontario,Toronto,M1B4N8,43.815918,-79.215131
Ontario,Toronto,M1B4N9,43.816265,-79.216222
Ontario,Toronto,M1B4P1,43.815923,-79.217586
Ontario,Toronto,M1B4P2,43.816161,-79.217356
Ontario,Toronto,M1B4P3,43.816553,-79.217702
Ontario,Toronto,M1B4P4,43.816485,-79.219467
Ontario,Toronto,M1B4P5,43.816273,-79.218945
Ontario,Toronto,M1B4P6,43.81582,-79.218237
Ontario,Toronto,M1B4P7,43.815379,-79.218401
Ontario,Toronto,M1B4P8,43.816132,-79.2186
Ontario,Toronto,M1B4P9,43.816088,-79.218492
Ontario,Toronto,M1B4R1,43.815807,-79.220089
Ontario,Toronto,M1B4R2,43.814831,-79.219738
Ontario,Toronto,M1B4R3,43.814794,-79.21964
Ontario,Toronto,M1B4R4,43.813924,-79.221479
Ontario,Toronto,M1B4R5,43.813506,-79.219879
Ontario,Toronto,M1B4R6,43.814341,-79.219117
Ontario,Toronto,M1B4R7,43.814238,-79.220442
Ontario,Toronto,M1B4R8,43.814244,-79.221092
Ontario,Toronto,M1B4R9,43.814387,-79.221173
Ontario,Toronto,M1B4S1,43.814239,-79.221288
Ontario,Toronto,M1B4S2,43.812787,-79.222328
Ontario,Toronto,M1B4S3,43.811775,-79.220819
Ontario,Toronto,M1B4S4,43.812392,-79.22233
Ontario,Toronto,M1B4S5,43.812504,-79.222455
Ontario,Toronto,M1B4S6,43.812489,-79.222456
Ontario,Toronto,M1B4S7,43.800193,-79.147164
Ontario,Toronto,M1B4S8,43.799966,-79.146463
Ontario,Toronto,M1B4S9,43.799898,-79.147763
Ontario,Toronto,M1B4T1,43.800008,-79.145972
Ontario,Toronto,M1B4T2,43.799898,-79.146125
Ontario,Toronto,M1B4T3,43.801385,-79.150247
Ontario,Toronto,M1B4T4,43.802283,-79.150336
Ontario,Toronto,M1B4T5,43.802197,-79.150309
Ontario,Toronto,M1B4T6,43.80087,-79.145612
Ontario,Toronto,M1B4T7,43.800941,-79.146762
Ontario,Toronto,M1B4T8,43.801151,-79.147862
Ontario,Toronto,M1B4T9,43.800902,-79.145417
Ontario,Toronto,M1B4V1,43.800362,-79.145173
Ontario,Toronto,M1B4V2,43.801184,-79.146967
Ontario,Toronto,M1B4V3,43.800744,-79.143944
Ontario,Toronto,M1B4V4,43.801239,-79.144623
Ontario,Toronto,M1B4V5,43.801348,-79.144704
Ontario,Toronto,M1B4V6,43.802535,-79.143202
Ontario,Toronto,M1B4V7,43.801571,-79.142389
Ontario,Toronto,M1B4V8,43.802851,-79.143421
Ontario,Toronto,M1B4V9,43.801494,-79.151662
Ontario,Toronto,M1B4W1,43.800237,-79.152159
Ontario,Toronto,M1B4W2,43.800296,-79.152151
Ontario,Toronto,M1B4W3,43.800035,-79.153132
Ontario,Toronto,M1B4W4,43.80001,-79.153533
Ontario,Toronto,M1B4W5,43.800236,-79.150851
Ontario,Toronto,M1B4W6,43.800992,-79.154209
Ontario,Toronto,M1B4W7,43.80087,-79.154212
Ontario,Toronto,M1B4W8,43.799818,-79.155431
Ontario,Toronto,M1B4W9,43.799995,-79.154078
Ontario,Toronto,M1B4X1,43.798191,-79.154028
Ontario,Toronto,M1B4X2,43.79863,-79.154215
Ontario,Toronto,M1B4X3,43.798053,-79.152814
Ontario,Toronto,M1B4X4,43.799196,-79.153596
Ontario,Toronto,M1B4X5,43.798965,-79.154357
Ontario,Toronto,M1B4X6,43.798656,-79.154225
Ontario,Toronto,M1B4X7,43.80074,-79.155477
Ontario,Toronto,M1B4X8,43.798468,-79.155287
Ontario,Toronto,M1B4X9,43.798563,-79.155332
Ontario,Toronto,M1B4Y1,43.801598,-79.156415
Ontario,Toronto,M1B4Y2,43.800766,-79.156292
Ontario,Toronto,M1B4Y3,43.800827,-79.156316
Ontario,Toronto,M1B4Y4,43.809253,-79.201349
Ontario,Toronto,M1B4Y5,43.808588,-79.202429
Ontario,Toronto,M1B4Y6,43.815999,-79.228791
Ontario,Toronto,M1B4Y7,43.8054,-79.221692
Ontario,Toronto,M1B4Y8,43.800009,-79.153579
Ontario,Toronto,M1B4Y9,43.808612,-79.221195
Ontario,Toronto,M1B4Z1,43.801337,-79.15154
Ontario,Toronto,M1B4Z2,43.809043,-79.21406
Ontario,Toronto,M1B4Z3,43.804248,-79.217206
Ontario,Toronto,M1B4Z4,43.805807,-79.201157
Ontario,Toronto,M1B4Z5,43.806193,-79.201327
Ontario,Toronto,M1B4Z6,43.795628,-79.23034
Ontario,Toronto,M1B4Z7,43.80307,-79.232409
Ontario,Toronto,M1B4Z8,43.808774,-79.221307
Ontario,Toronto,M1B4Z9,43.795121,-79.239649
Ontario,Toronto,M1B5A1,43.813185,-79.201174
Ontario,Toronto,M1B5A2,43.81329,-79.201474
Ontario,Toronto,M1B5A3,43.813252,-79.201396
Ontario,Toronto,M1B5A4,43.814,-79.200309
Ontario,Toronto,M1B5A5,43.814192,-79.199465
Ontario,Toronto,M1B5A6,43.814129,-79.19969
Ontario,Toronto,M1B5A7,43.815078,-79.202624
Ontario,Toronto,M1B5A8,43.814732,-79.202517
Ontario,Toronto,M1B5A9,43.813941,-79.202401
Ontario,Toronto,M1B5B1,43.814589,-79.202341
Ontario,Toronto,M1B5B2,43.814563,-79.202441
Ontario,Toronto,M1B5B3,43.815847,-79.200319
Ontario,Toronto,M1B5B4,43.815766,-79.200311
Ontario,Toronto,M1B5B5,43.815374,-79.202687
Ontario,Toronto,M1B5B6,43.816249,-79.200356
Ontario,Toronto,M1B5B7,43.816157,-79.200347
Ontario,Toronto,M1B5B8,43.816157,-79.20325
Ontario,Toronto,M1B5B9,43.817097,-79.201438
Ontario,Toronto,M1B5C1,43.816839,-79.203751
Ontario,Toronto,M1B5C2,43.816917,-79.203226
Ontario,Toronto,M1B5C3,43.817708,-79.203668
Ontario,Toronto,M1B5C4,43.817574,-79.204606
Ontario,Toronto,M1B5C5,43.817245,-79.204268
Ontario,Toronto,M1B5C6,43.817813,-79.202797
Ontario,Toronto,M1B5C7,43.817813,-79.202769
Ontario,Toronto,M1B5C8,43.818586,-79.202026
Ontario,Toronto,M1B5C9,43.818481,-79.203068
Ontario,Toronto,M1B5E1,43.818265,-79.204468
Ontario,Toronto,M1B5E2,43.818462,-79.203334
Ontario,Toronto,M1B5E3,43.818482,-79.202761
Ontario,Toronto,M1B5E4,43.819494,-79.201626
Ontario,Toronto,M1B5E5,43.820152,-79.203288
Ontario,Toronto,M1B5E6,43.820084,-79.203595
Ontario,Toronto,M1B5E7,43.819249,-79.203119
Ontario,Toronto,M1B5E8,43.82007,-79.203656
Ontario,Toronto,M1B5E9,43.820099,-79.203528
Ontario,Toronto,M1B5G1,43.819966,-79.204129
Ontario,Toronto,M1B5G2,43.821145,-79.206016
Ontario,Toronto,M1B5G3,43.821464,-79.204005
Ontario,Toronto,M1B5G4,43.821087,-79.203795
Ontario,Toronto,M1B5G5,43.820427,-79.209026
Ontario,Toronto,M1B5G6,43.821064,-79.206357
Ontario,Toronto,M1B5G7,43.819559,-79.205527
Ontario,Toronto,M1B5G8,43.818856,-79.205418
Ontario,Toronto,M1B5G9,43.820447,-79.205914
Ontario,Toronto,M1B5H1,43.819151,-79.207014
Ontario,Toronto,M1B5H2,43.818278,-79.207374
Ontario,Toronto,M1B5H3,43.818269,-79.206647
Ontario,Toronto,M1B5H4,43.819927,-79.207695
Ontario,Toronto,M1B5H5,43.819681,-79.206707
Ontario,Toronto,M1B5H6,43.819775,-79.206753
Ontario,Toronto,M1B5H7,43.819661,-79.208836
Ontario,Toronto,M1B5H8,43.819639,-79.208944
Ontario,Toronto,M1B5H9,43.818971,-79.208236
Ontario,Toronto,M1B5J1,43.819977,-79.210972
Ontario,Toronto,M1B5J2,43.820137,-79.210277
Ontario,Toronto,M1B5J3,43.800775,-79.199106
Ontario,Toronto,M1B5J4,43.809196,-79.221597
Ontario,Toronto,M1B5J5,43.809356,-79.221398
Ontario,Toronto,M1B5J6,43.795539,-79.230777
Ontario,Toronto,M1B5J7,43.795604,-79.230451
Ontario,Toronto,M1B5J8,43.821932,-79.20306
Ontario,Toronto,M1B5J9,43.815277,-79.232296
Ontario,Toronto,M1B5K1,43.800155,-79.237263
Ontario,Toronto,M1B5K2,43.803115,-79.19516
Ontario,Toronto,M1B5K3,43.807706,-79.20207
Ontario,Toronto,M1B5K4,43.822544,-79.200064
Ontario,Toronto,M1B5K5,43.806334,-79.218163
Ontario,Toronto,M1B5K6,43.817309,-79.209537
Ontario,Toronto,M1B5K7,43.824887,-79.190009
Ontario,Toronto,M1B5K8,43.816629,-79.211008
Ontario,Toronto,M1B5K9,43.8141,-79.237367
Ontario,Toronto,M1B5L1,43.832488,-79.156173
Ontario,Toronto,M1B5L2,43.81549,-79.199261
Ontario,Toronto,M1B5L3,43.816119,-79.200344
Ontario,Toronto,M1B5L4,43.816782,-79.203532
Ontario,Toronto,M1B5L5,43.818097,-79.199902
Ontario,Toronto,M1B5L6,43.817922,-79.201388
Ontario,Toronto,M1B5L7,43.81964,-79.200751
Ontario,Toronto,M1B5L8,43.819695,-79.200977
Ontario,Toronto,M1B5L9,43.820325,-79.201469
Ontario,Toronto,M1B5M1,43.821051,-79.201597
Ontario,Toronto,M1B5M2,43.791929,-79.232876
Ontario,Toronto,M1B5M3,43.799343,-79.14706
Ontario,Toronto,M1B5M4,43.807343,-79.20185
Ontario,Toronto,M1B5M5,43.797687,-79.15149
Ontario,Toronto,M1B5M6,43.806637,-79.162117
Ontario,Toronto,M1B5M7,43.813278,-79.199157
Ontario,Toronto,M1B5M8,43.801508,-79.241563
Ontario,Toronto,M1B5M9,43.809878,-79.198602
Ontario,Toronto,M1B5N1,43.790201,-79.234181
Ontario,Toronto,M1B5N2,43.808535,-79.221143
Ontario,Toronto,M1B5N3,43.817861,-79.216821
Ontario,Toronto,M1B5N4,43.809749,-79.19915
Ontario,Toronto,M1B5N5,43.802592,-79.191613
Ontario,Toronto,M1B5N6,43.801396,-79.194737
Ontario,Toronto,M1B5N7,43.799809,-79.1968
Ontario,Toronto,M1B5N8,43.80011,-79.194305
Ontario,Toronto,M1B5N9,43.809521,-79.22119
Ontario,Toronto,M1B5P1,43.809448,-79.221283
Ontario,Toronto,M1B5P2,43.806411,-79.193748
Ontario,Toronto,M1B5P3,43.805174,-79.195434
Ontario,Toronto,M1B5P5,43.80775,-79.196509
Ontario,Toronto,M1B5P6,43.794673,-79.234918
Ontario,Toronto,M1B5P7,43.803111,-79.194732
Ontario,Toronto,M1B5P8,43.816492,-79.226446
Ontario,Toronto,M1B5P9,43.79988,-79.23761
Ontario,Toronto,M1B5R1,43.815232,-79.2325
Ontario,Toronto,M1B5R2,43.815341,-79.232003
Ontario,Toronto,M1B5R3,43.803187,-79.19483
Ontario,Toronto,M1B5R4,43.803409,-79.193653
Ontario,Toronto,M1B5R5,43.807131,-79.176484
Ontario,Toronto,M1B5R6,43.808624,-79.169721
Ontario,Toronto,M1B5R7,43.805562,-79.183754
Ontario,Toronto,M1B5R8,43.806959,-79.177276
Ontario,Toronto,M1B5R9,43.809213,-79.16616
Ontario,Toronto,M1B5S1,43.800442,-79.188509
Ontario,Toronto,M1B5S3,43.801141,-79.142759
Ontario,Toronto,M1B5S4,43.809216,-79.171234
Ontario,Toronto,M1B5S5,43.805233,-79.195203
Ontario,Toronto,M1B5S6,43.806243,-79.180393
Ontario,Toronto,M1B5S7,43.814132,-79.237206
Ontario,Toronto,M1B5S8,43.788644,-79.241335
Ontario,Toronto,M1B5S9,43.798191,-79.150129
Ontario,Toronto,M1B5T1,43.798208,-79.150115
Ontario,Toronto,M1B5T2,43.798224,-79.150102
Ontario,Toronto,M1B5T3,43.798241,-79.150089
Ontario,Toronto,M1B5T4,43.799209,-79.150249
Ontario,Toronto,M1B5T5,43.799285,-79.15028
Ontario,Toronto,M1B5T6,43.798649,-79.150048
Ontario,Toronto,M1B5T7,43.798681,-79.150055
Ontario,Toronto,M1B5T8,43.799587,-79.150407
Ontario,Toronto,M1B5T9,43.799663,-79.150439
Ontario,Toronto,M1B5V1,43.798175,-79.150142
Ontario,Toronto,M1B5V3,43.80532,-79.194867
Ontario,Toronto,M1B5V4,43.805147,-79.195539
Ontario,Toronto,M1B5V5,43.798665,-79.150051
Ontario,Toronto,M1B5V6,43.808118,-79.244305
Ontario,Toronto,M1B5V7,43.800719,-79.19053
Ontario,Toronto,M1B5V8,43.799089,-79.19419
Ontario,Toronto,M1B5V9,43.808552,-79.221154
Ontario,Toronto,M1B5W2,43.830357,-79.165661
Ontario,Toronto,M1B5W3,43.83015,-79.166583
Ontario,Toronto,M1B5W4,43.825274,-79.188552
Ontario,Toronto,M1B5W5,43.825397,-79.18801
Ontario,Toronto,M1B5W6,43.825162,-79.188995
Ontario,Toronto,M1B5W7,43.825157,-79.189009
Ontario,Toronto,M1B5W8,43.818627,-79.172192
Ontario,Toronto,M1B5W9,43.802687,-79.194701
Ontario,Toronto,M1B5X1,43.799581,-79.156681
Ontario,Toronto,M1B5X2,43.79903,-79.157799
Ontario,Toronto,M1B5X3,43.800348,-79.156121
Ontario,Toronto,M1B5X4,43.800035,-79.190902
Ontario,Toronto,M1B5X6,43.793892,-79.221475
Ontario,Toronto,M1B5X9,43.80841,-79.237734
Ontario,Toronto,M1B5Y1,43.801292,-79.177935
Ontario,Toronto,M1B5Y2,43.805409,-79.180007
Ontario,Toronto,M1B5Y3,43.803701,-79.180583
Ontario,Toronto,M1B5Y7,43.791785,-79.235722
Ontario,Toronto,M1B5Y9,43.800887,-79.15634
Ontario,Toronto,M1B5Z1,43.791934,-79.235941
Ontario,Toronto,M1B5Z2,43.791914,-79.235712
Ontario,Toronto,M1B5Z3,43.744602,-79.298388
Ontario,Toronto,M1B5Z4,43.809302,-79.171482
Ontario,Toronto,M1B5Z5,43.794186,-79.236804
Ontario,Toronto,M1B5Z6,43.793702,-79.234554
Ontario,Toronto,M1B5Z7,43.823525,-79.230445
Ontario,Toronto,M1B5Z8,43.807654,-79.174105
Ontario,Toronto,M1B5Z9,43.794214,-79.222743
Ontario,Toronto,M1B6A2,43.804555,-79.227573
Ontario,Toronto,M1B6A3,43.802762,-79.196542
Ontario,Toronto,M1B6A4,43.801245,-79.179475
Ontario,Toronto,M1B6A5,43.80115,-79.180587
Ontario,Toronto,M1B6A6,43.814221,-79.237598
Ontario,Toronto,M1B6A7,43.815256,-79.226062
Ontario,Toronto,M1B6A8,43.815232,-79.226348
Ontario,Toronto,M1B6A9,43.815435,-79.22511
Ontario,Toronto,M1B6B1,43.816512,-79.224169
Ontario,Toronto,M1B6B2,43.816588,-79.221399
Ontario,Toronto,M1B6B3,43.816587,-79.221181
Ontario,Toronto,M1B6B4,43.815874,-79.221071
Ontario,Toronto,M1B6B5,43.815093,-79.222087
Ontario,Toronto,M1B6B6,43.795515,-79.216593
Ontario,Toronto,M1B6B7,43.807655,-79.237476
Ontario,Toronto,M1B6B8,43.791949,-79.229068
Ontario,Toronto,M1B6B9,43.807371,-79.226098
Ontario,Toronto,M1B6C1,43.807438,-79.225544
Ontario,Toronto,M1B6C2,43.806357,-79.22683
Ontario,Toronto,M1B6C3,43.806342,-79.226802
Ontario,Toronto,M1B6C4,43.807637,-79.225744
Ontario,Toronto,M1B6C5,43.803218,-79.194794
Ontario,Toronto,M1B6C6,43.80503,-79.226911
Ontario,Toronto,M1B6C7,43.805346,-79.226658
Ontario,Toronto,M1B6C8,43.805347,-79.226658
Ontario,Toronto,M1B6C9,43.805348,-79.226658
Ontario,Toronto,M1B6E1,43.794876,-79.233985
Ontario,Toronto,M1B6E2,43.803033,-79.155942
Ontario,Toronto,M1B6E3,43.812411,-79.180967
Ontario,Toronto,M1B6E4,43.812406,-79.180982
Ontario,Toronto,M1B6E5,43.809957,-79.184661
Ontario,Toronto,M1B6E6,43.810958,-79.180487
Ontario,Toronto,M1B6E7,43.809907,-79.182749
Ontario,Toronto,M1B6E8,43.810505,-79.184882
Ontario,Toronto,M1B6E9,43.810018,-79.184685
Ontario,Toronto,M1B6G1,43.808692,-79.184835
Ontario,Toronto,M1B6G2,43.809244,-79.182425
Ontario,Toronto,M1B6G3,43.80814,-79.184135
Ontario,Toronto,M1B6G4,43.80706,-79.18349
Ontario,Toronto,M1B6G5,43.807696,-79.183758
Ontario,Toronto,M1B6G6,43.808082,-79.185328
Ontario,Toronto,M1B6G7,43.807712,-79.183787
Ontario,Toronto,M1B6G8,43.806859,-79.184044
Ontario,Toronto,M1B6G9,43.790253,-79.251566
Ontario,Toronto,M1B6H1,43.806972,-79.180706
Ontario,Toronto,M1B6H2,43.806335,-79.180433
Ontario,Toronto,M1B6H3,43.80843,-79.18029
Ontario,Toronto,M1B6H4,43.808985,-79.179915
Ontario,Toronto,M1B6H5,43.808979,-79.179871
Ontario,Toronto,M1B6H7,43.803572,-79.230216
Ontario,Toronto,M1B6H8,43.799401,-79.156508
Ontario,Toronto,M1B6H9,43.806855,-79.228726
Ontario,Toronto,M1B6J1,43.784973,-79.232079
Ontario,Toronto,M1B6J2,43.807864,-79.224033
Ontario,Toronto,M1B6J4,43.805645,-79.186774
Ontario,Toronto,M1B6J5,43.806635,-79.186067
Ontario,Toronto,M1B6J6,43.807784,-79.185864
Ontario,Toronto,M1B6J7,43.806131,-79.184383
Ontario,Toronto,M1B6J8,43.806185,-79.184344
Ontario,Toronto,M1B6J9,43.80716,-79.226217
Ontario,Toronto,M1B6K1,43.807601,-79.227207
Ontario,Toronto,M1B6K2,43.806364,-79.226845
Ontario,Toronto,M1B6K3,43.808465,-79.187381
Ontario,Toronto,M1B6K4,43.808169,-79.189614
Ontario,Toronto,M1B6K5,43.808517,-79.187289
Ontario,Toronto,M1B6K6,43.808213,-79.18967
Ontario,Toronto,M1C0A1,43.788244,-79.160568
Ontario,Toronto,M1C0A2,43.788544,-79.160674
Ontario,Toronto,M1C0A3,43.792802,-79.150414
Ontario,Toronto,M1C0A4,43.790045,-79.166864
Ontario,Toronto,M1C0A5,43.796556,-79.173371
Ontario,Toronto,M1C0A6,43.796394,-79.173988
Ontario,Toronto,M1C0A7,43.784535,-79.160497
Ontario,Toronto,M1C0A8,43.795804,-79.174782
Ontario,Toronto,M1C0A9,43.796361,-79.174429
Ontario,Toronto,M1C0B1,43.790196,-79.177956
Ontario,Toronto,M1C0B2,43.789979,-79.17815
Ontario,Toronto,M1C0B3,43.788077,-79.133421
Ontario,Toronto,M1C0B4,43.787872,-79.133488
Ontario,Toronto,M1C0B5,43.796779,-79.167804
Ontario,Toronto,M1C0B6,43.798086,-79.167728
Ontario,Toronto,M1C0B7,43.79748,-79.168345
Ontario,Toronto,M1C0B8,43.796279,-79.167375
Ontario,Toronto,M1C0B9,43.797345,-79.166934
Ontario,Toronto,M1C0C1,43.796388,-79.168125
Ontario,Toronto,M1C0C2,43.796299,-79.168201
Ontario,Toronto,M1C0C3,43.791785,-79.15825
Ontario,Toronto,M1C0C4,43.792368,-79.158508
Ontario,Toronto,M1C0C5,43.789533,-79.149385
Ontario,Toronto,M1C0C6,43.784535,-79.160497
Ontario,Toronto,M1C0C7,43.783064,-79.192958
Ontario,Toronto,M1C0C8,43.78484,-79.145247
Ontario,Toronto,M1C0C9,43.78574,-79.156455
Ontario,Toronto,M1C0E1,43.785593,-79.158357
Ontario,Toronto,M1C0E2,43.785593,-79.158357
Ontario,Toronto,M1C0E4,43.798615,-79.136507
Ontario,Toronto,M1C0E6,43.781288,-79.150067
Ontario,Toronto,M1C0E7,43.779913,-79.167926
Ontario,Toronto,M1C0E8,43.784535,-79.160497
Ontario,Toronto,M1C0E9,43.743812,-79.211729
Ontario,Toronto,M1C1A3,43.785897,-79.186813
Ontario,Toronto,M1C1A4,43.785362,-79.185649
Ontario,Toronto,M1C1A5,43.785876,-79.186768
Ontario,Toronto,M1C1A6,43.783452,-79.181384
Ontario,Toronto,M1C1A7,43.783458,-79.181412
Ontario,Toronto,M1C1A8,43.782873,-79.178345
Ontario,Toronto,M1C1A9,43.78265,-79.177085
Ontario,Toronto,M1C1B1,43.781441,-79.170383
Ontario,Toronto,M1C1B2,43.781804,-79.17246
Ontario,Toronto,M1C1B3,43.781165,-79.17397
Ontario,Toronto,M1C1B4,43.782187,-79.172475
Ontario,Toronto,M1C1B5,43.782541,-79.171914
Ontario,Toronto,M1C1B6,43.784146,-79.16958
Ontario,Toronto,M1C1B7,43.7843,-79.169159
Ontario,Toronto,M1C1B8,43.789404,-79.194377
Ontario,Toronto,M1C1B9,43.791381,-79.195285
Ontario,Toronto,M1C1C1,43.78241,-79.181017
Ontario,Toronto,M1C1C2,43.784329,-79.181928
Ontario,Toronto,M1C1C3,43.783775,-79.181692
Ontario,Toronto,M1C1C4,43.791167,-79.18454
Ontario,Toronto,M1C1C5,43.788082,-79.183289
Ontario,Toronto,M1C1C6,43.783062,-79.17942
Ontario,Toronto,M1C1C7,43.785657,-79.180502
Ontario,Toronto,M1C1C8,43.782824,-79.177329
Ontario,Toronto,M1C1C9,43.782845,-79.177338
Ontario,Toronto,M1C1E1,43.782359,-79.172526
Ontario,Toronto,M1C1E2,43.78517,-79.173683
Ontario,Toronto,M1C1E3,43.78415,-79.173229
Ontario,Toronto,M1C1E4,43.783928,-79.173494
Ontario,Toronto,M1C1E5,43.783958,-79.173349
Ontario,Toronto,M1C1E6,43.781825,-79.170001
Ontario,Toronto,M1C1E7,43.783074,-79.17051
Ontario,Toronto,M1C1E8,43.783352,-79.170628
Ontario,Toronto,M1C1E9,43.789954,-79.173371
Ontario,Toronto,M1C1G1,43.784936,-79.171263
Ontario,Toronto,M1C1G2,43.790291,-79.173363
Ontario,Toronto,M1C1G3,43.794428,-79.175125
Ontario,Toronto,M1C1G4,43.793792,-79.17485
Ontario,Toronto,M1C1G5,43.797045,-79.176285
Ontario,Toronto,M1C1G6,43.784042,-79.172099
Ontario,Toronto,M1C1G7,43.784464,-79.172243
Ontario,Toronto,M1C1G9,43.785992,-79.190749
Ontario,Toronto,M1C1H1,43.787849,-79.183396
Ontario,Toronto,M1C1H2,43.787936,-79.183033
Ontario,Toronto,M1C1H3,43.788158,-79.182458
Ontario,Toronto,M1C1H4,43.788559,-79.180306
Ontario,Toronto,M1C1H5,43.789141,-79.177761
Ontario,Toronto,M1C1H6,43.790194,-79.173125
Ontario,Toronto,M1C1H7,43.790201,-79.173099
Ontario,Toronto,M1C1H8,43.791042,-79.169787
Ontario,Toronto,M1C1H9,43.790115,-79.173439
Ontario,Toronto,M1C1J1,43.792226,-79.165164
Ontario,Toronto,M1C1J2,43.792562,-79.163349
Ontario,Toronto,M1C1J3,43.79359,-79.158806
Ontario,Toronto,M1C1J4,43.797418,-79.17474
